3088070000	3088079999	North
3088080000	3088089999	North
3088090000	3088099999	North
3088100000	3088109999	North
3088120000	3088129999	North
3088130000	3088139999	North
3088140000	3088149999	North
3088160000	3088169999	North
3088180000	3088189999	North
3088190000	3088199999	North
3088260000	3088269999	North
3088270000	3088279999	North
3088280000	3088289999	North
3088300000	3088309999	North
3088310000	3088319999	North
3088360000	3088369999	North
3209680000	3209689999	North
3209690000	3209699999	North
3209700000	3209709999	North
3209710000	3209719999	North
3209720000	3209729999	North
3209730000	3209739999	North
3209740000	3209749999	North
3209750000	3209759999	North
3209760000	3209769999	North
3209770000	3209779999	North
3209780000	3209789999	North
3209790000	3209799999	North
3209800000	3209809999	North
3209810000	3209819999	North
3209820000	3209829999	North
3209830000	3209839999	North
3209840000	3209849999	North
3209850000	3209859999	North
3209860000	3209869999	North
3209870000	3209879999	North
3209880000	3209889999	North
3209890000	3209899999	North
3209900000	3209909999	North
3209910000	3209919999	North
3209980000	3209989999	North
3209990000	3209999999	North
3215000000	3215099999	North
3215100000	3215199999	North
3215200000	3215299999	North
3215300000	3215399999	North
3215400000	3215409999	North
3215410000	3215419999	North
3215420000	3215429999	North
3215430000	3215439999	North
3215440000	3215449999	North
3215450000	3215459999	North
3215460000	3215469999	North
3215470000	3215479999	North
3215480000	3215489999	North
3215500000	3215599999	North
3215600000	3215699999	North
3215700000	3215799999	North
3215800000	3215899999	North
3215900000	3215909999	North
3215910000	3215919999	North
3215970000	3215979999	North
3215980000	3215989999	North
3217740000	3217749999	North
3217750000	3217759999	North
3218500000	3218599999	North
3219000000	3219099999	North
3219100000	3219199999	North
3219300000	3219399999	North
3219500000	3219599999	North
3219600000	3219609999	North
3219610000	3219619999	North
3219630000	3219639999	North
3219640000	3219649999	North
3219650000	3219659999	North
3219670000	3219679999	North
3219680000	3219689999	North
3219690000	3219699999	North
3219700000	3219799999	North
3219800000	3219899999	North
3219900000	3219900999	North
3219941000	3219941999	North
3219942000	3219942999	North
3219943000	3219943999	North
3219944000	3219944999	North
3219945000	3219945999	North
3219946000	3219946999	North
3219947000	3219947999	North
3219948000	3219948999	North
3219949000	3219949999	North
3219950000	3219959999	North
3219960000	3219969999	North
3219970000	3219979999	North
3219980000	3219989999	North
3219990000	3219999999	North
3225000000	3225099999	North
3225100000	3225199999	North
3225200000	3225299999	North
3225300000	3225399999	North
3225400000	3225409999	North
3225410000	3225419999	North
3225420000	3225429999	North
3225430000	3225439999	North
3225440000	3225449999	North
3225450000	3225459999	North
3225460000	3225469999	North
3225520000	3225529999	North
3225530000	3225539999	North
3225710000	3225719999	North
3225720000	3225729999	North
3225730000	3225739999	North
3225740000	3225749999	North
3225750000	3225759999	North
3225760000	3225769999	North
3225770000	3225779999	North
3225780000	3225789999	North
3225790000	3225799999	North
3225800000	3225899999	North
3225900000	3225909999	North
3225950000	3225959999	North
3225960000	3225969999	North
3225970000	3225979999	North
3226610000	3226619999	North
3226620000	3226629999	North
3226630000	3226639999	North
3227920000	3227929999	North
3228500000	3228599999	North
3229000000	3229099999	North
3229100000	3229199999	North
3229200000	3229209999	North
3229210000	3229219999	North
3229220000	3229229999	North
3229230000	3229239999	North
3229260000	3229269999	North
3229270000	3229279999	North
3229280000	3229289999	North
3229310000	3229319999	North
3229320000	3229329999	North
3229330000	3229339999	North
3229340000	3229349999	North
3229600000	3229699999	North
3229810000	3229819999	North
3229820000	3229829999	North
3229830000	3229839999	North
3229840000	3229849999	North
3229850000	3229859999	North
3229860000	3229869999	North
3229870000	3229879999	North
3229880000	3229889999	North
3229890000	3229899999	North
3229900000	3229999999	North
3235000000	3235099999	North
3235100000	3235199999	North
3235200000	3235299999	North
3235300000	3235399999	North
3235400000	3235409999	North
3235410000	3235419999	North
3235420000	3235429999	North
3235430000	3235439999	North
3235440000	3235449999	North
3235450000	3235459999	North
3235460000	3235469999	North
3235470000	3235479999	North
3235490000	3235499999	North
3235500000	3235599999	North
3235630000	3235639999	North
3235660000	3235669999	North
3235670000	3235679999	North
3235680000	3235689999	North
3235690000	3235699999	North
3235700000	3235799999	North
3235800000	3235809999	North
3235810000	3235819999	North
3235820000	3235829999	North
3235830000	3235839999	North
3235840000	3235849999	North
3235850000	3235859999	North
3235870000	3235879999	North
3235880000	3235889999	North
3235890000	3235899999	North
3235900000	3235909999	North
3235910000	3235919999	North
3235920000	3235929999	North
3235930000	3235939999	North
3235940000	3235949999	North
3235950000	3235959999	North
3235960000	3235969999	North
3235970000	3235979999	North
3235990000	3235999999	North
3236900000	3236909999	North
3236910000	3236919999	North
3236920000	3236929999	North
3238500000	3238599999	North
3239000000	3239099999	North
3239100000	3239109999	North
3239110000	3239119999	North
3239120000	3239129999	North
3239140000	3239149999	North
3239150000	3239159999	North
3239160000	3239169999	North
3239180000	3239189999	North
3239190000	3239199999	North
3239200000	3239299999	North
3239300000	3239399999	North
3239400000	3239499999	North
3239500000	3239599999	North
3239690000	3239699999	North
3239760000	3239769999	North
3239770000	3239779999	North
3239790000	3239799999	North
3239800000	3239899999	North
3239900000	3239909999	North
3239920000	3239929999	North
3239930000	3239939999	North
3239940000	3239949999	North
3239950000	3239959999	North
3239960000	3239969999	North
3239970000	3239979999	North
3239980000	3239989999	North
3239990000	3239999999	North
3245000000	3245099999	North
3245100000	3245199999	North
3245200000	3245299999	North
3245300000	3245399999	North
3245400000	3245499999	North
3245500000	3245509999	North
3245510000	3245519999	North
3245520000	3245529999	North
3245530000	3245539999	North
3245540000	3245549999	North
3245550000	3245559999	North
3245560000	3245569999	North
3245570000	3245579999	North
3245580000	3245589999	North
3245590000	3245599999	North
3245700000	3245709999	North
3245710000	3245719999	North
3245720000	3245729999	North
3245730000	3245739999	North
3245740000	3245749999	North
3245750000	3245759999	North
3245760000	3245769999	North
3245770000	3245779999	North
3245780000	3245789999	North
3245790000	3245799999	North
3245800000	3245809999	North
3245810000	3245819999	North
3245820000	3245829999	North
3245830000	3245839999	North
3245840000	3245849999	North
3245890000	3245899999	North
3245900000	3245999999	North
3246220000	3246229999	North
3246230000	3246239999	North
3246240000	3246249999	North
3246250000	3246259999	North
3246860000	3246869999	North
3249000000	3249009999	North
3249010000	3249019999	North
3249020000	3249029999	North
3249030000	3249039999	North
3249040000	3249049999	North
3249050000	3249059999	North
3249060000	3249069999	North
3249070000	3249079999	North
3249100000	3249109999	North
3249110000	3249119999	North
3249130000	3249139999	North
3249140000	3249149999	North
3249150000	3249159999	North
3249160000	3249169999	North
3249170000	3249179999	North
3249180000	3249189999	North
3249190000	3249199999	North
3249300000	3249399999	North
3249800000	3249809999	North
3249810000	3249819999	North
3249820000	3249829999	North
3249830000	3249839999	North
3249840000	3249849999	North
3249850000	3249859999	North
3249860000	3249869999	North
3249870000	3249879999	North
3249880000	3249889999	North
3249890000	3249899999	North
3249900000	3249909999	North
3249910000	3249919999	North
3249920000	3249929999	North
3249930000	3249939999	North
3249940000	3249949999	North
3249950000	3249959999	North
3249960000	3249969999	North
3249970000	3249979999	North
3249980000	3249989999	North
3249990000	3249999999	North
3310970000	3310979999	North
3315000000	3315999999	North
3318120000	3318129999	North
3318130000	3318139999	North
3318140000	3318149999	North
3318150000	3318159999	North
3318160000	3318169999	North
3318170000	3318179999	North
3318180000	3318189999	North
3318190000	3318199999	North
3318200000	3318209999	North
3318210000	3318219999	North
3318220000	3318229999	North
3318230000	3318239999	North
3318240000	3318249999	North
3318540000	3318549999	North
3318550000	3318559999	North
3318580000	3318589999	North
3318590000	3318599999	North
3318800000	3318899999	North
3318980000	3318989999	North
3318990000	3318999999	North
3319010000	3319019999	North
3319020000	3319029999	North
3319030000	3319039999	North
3319040000	3319049999	North
3319050000	3319059999	North
3319060000	3319069999	North
3319070000	3319079999	North
3319080000	3319089999	North
3319090000	3319099999	North
3319100000	3319199999	North
3319200000	3319299999	North
3319300000	3319399999	North
3319400000	3319499999	North
3319500000	3319509999	North
3319510000	3319519999	North
3319520000	3319529999	North
3319530000	3319539999	North
3319630000	3319639999	North
3319800000	3319809999	North
3319810000	3319819999	North
3319910000	3319919999	North
3319920000	3319929999	North
3320580000	3320589999	North
3320590000	3320599999	North
3320950000	3320959999	North
3320960000	3320969999	North
3320970000	3320979999	North
3320980000	3320989999	North
3321730000	3321739999	North
3321740000	3321749999	North
3325000000	3325099999	North
3325100000	3325199999	North
3325200000	3325299999	North
3325300000	3325399999	North
3325400000	3325499999	North
3325500000	3325599999	North
3325600000	3325699999	North
3325720000	3325729999	North
3325730000	3325739999	North
3325740000	3325749999	North
3325750000	3325759999	North
3325770000	3325779999	North
3325790000	3325799999	North
3325800000	3325899999	North
3325900000	3325909999	North
3325910000	3325919999	North
3325920000	3325929999	North
3325930000	3325939999	North
3325940000	3325949999	North
3325950000	3325959999	North
3325970000	3325979999	North
3325980000	3325989999	North
3327220000	3327229999	North
3327230000	3327239999	North
3327240000	3327249999	North
3328000000	3328009999	North
3328010000	3328019999	North
3328020000	3328029999	North
3328030000	3328039999	North
3328500000	3328599999	North
3328750000	3328759999	North
3328760000	3328769999	North
3328770000	3328779999	North
3328900000	3328999999	North
3329000000	3329999999	North
3330000000	3330009999	North
3205480000	3205489999	North
3331500000	3331599999	North
3331900000	3331999999	North
3335000000	3335099999	North
3335100000	3335199999	North
3335200000	3335299999	North
3335300000	3335399999	North
3335400000	3335499999	North
3335500000	3335599999	North
3335600000	3335699999	North
3335700000	3335799999	North
3335800000	3335809999	North
3335810000	3335819999	North
3335820000	3335829999	North
3335830000	3335839999	North
3335840000	3335849999	North
3335850000	3335859999	North
3335860000	3335869999	North
3335870000	3335879999	North
3335880000	3335889999	North
3335900000	3335999999	North
3338000000	3338009999	North
3338010000	3338019999	North
3338020000	3338029999	North
3338030000	3338039999	North
3339000000	3339099999	North
3339100000	3339199999	North
3339200000	3339299999	North
3339300000	3339399999	North
3339400000	3339499999	North
3339500000	3339599999	North
3339600000	3339699999	North
3339700000	3339709999	North
3339710000	3339719999	North
3339720000	3339729999	North
3339730000	3339739999	North
3339740000	3339749999	North
3339750000	3339759999	North
3339760000	3339769999	North
3339840000	3339849999	North
3339850000	3339859999	North
3339860000	3339869999	North
3339870000	3339879999	North
3339880000	3339889999	North
3339890000	3339899999	North
3339950000	3339959999	North
3088370000	3088379999	North
3088410000	3088419999	North
3088420000	3088429999	North
3088430000	3088439999	North
3088440000	3088449999	North
3088450000	3088459999	North
3088460000	3088469999	North
3088470000	3088479999	North
3088480000	3088489999	North
3088490000	3088499999	North
3088500000	3088509999	North
3088510000	3088519999	North
3088520000	3088529999	North
3088530000	3088539999	North
3088540000	3088549999	North
3088550000	3088559999	North
3088560000	3088569999	North
3088580000	3088589999	North
3088750000	3088759999	North
3088770000	3088779999	North
3088780000	3088789999	North
3088790000	3088799999	North
3088800000	3088899999	North
3088900000	3088999999	North
3089000000	3089009999	North
3115000000	3115999999	North
3118500000	3118599999	North
3118600000	3118699999	North
3118700000	3118799999	North
3118800000	3118899999	North
3118900000	3118999999	North
3119000000	3119999999	North
3125000000	3125099999	North
3125100000	3125199999	North
3125200000	3125299999	North
3125300000	3125399999	North
3125400000	3125499999	North
3125500000	3125599999	North
3125600000	3125609999	North
3125610000	3125619999	North
3125620000	3125629999	North
3125630000	3125639999	North
3125640000	3125649999	North
3125650000	3125659999	North
3125660000	3125669999	North
3125670000	3125679999	North
3125680000	3125689999	North
3125690000	3125699999	North
3125700000	3125799999	North
3125800000	3125899999	North
3125900000	3125999999	North
3129000000	3129999999	North
3135000000	3135999999	North
3139000000	3139999999	North
3143925000	3143925999	North
3143926000	3143926999	North
3143927000	3143927999	North
3143928000	3143928999	North
3143929000	3143929999	North
3143930000	3143939999	North
3143940000	3143949999	North
3143950000	3143959999	North
3143960000	3143969999	North
3143970000	3143979999	North
3145000000	3145099999	North
3145100000	3145199999	North
3145200000	3145299999	North
3145300000	3145399999	North
3145400000	3145499999	North
3145500000	3145599999	North
3145600000	3145699999	North
3145700000	3145799999	North
3145800000	3145899999	North
3039670000	3039679999	North
3146925000	3146925999	North
3146926000	3146926999	North
3146927000	3146927999	North
3146928000	3146928999	North
3146929000	3146929999	North
3146930000	3146939999	North
3146940000	3146949999	North
3146950000	3146959999	North
3146960000	3146969999	North
3146970000	3146979999	North
3146980000	3146989999	North
3146990000	3146999999	North
3111910000	3111919999	North
3147460000	3147469999	North
3149000000	3149999999	North
3155000000	3155099999	North
3155100000	3155199999	North
3155200000	3155299999	North
3155300000	3155399999	North
3155400000	3155499999	North
3155500000	3155599999	North
3155600000	3155699999	North
3155700000	3155709999	North
3155710000	3155719999	North
3155720000	3155729999	North
3155730000	3155739999	North
3155740000	3155749999	North
3155750000	3155759999	North
3155760000	3155769999	North
3155770000	3155779999	North
3155780000	3155789999	North
3155790000	3155799999	North
3155800000	3155899999	North
3155900000	3155999999	North
3159000000	3159099999	North
3159100000	3159199999	North
3159200000	3159299999	North
3159300000	3159399999	North
3159400000	3159499999	North
3159500000	3159599999	North
3159600000	3159699999	North
3159700000	3159799999	North
3159800000	3159899999	North
3159900000	3159999999	North
3200500000	3200599999	North
3201900000	3201999999	North
3205090000	3205099999	North
3205100000	3205199999	North
3205200000	3205299999	North
3205340000	3205349999	North
3205350000	3205359999	North
3205360000	3205369999	North
3205370000	3205379999	North
3205380000	3205389999	North
3205390000	3205399999	North
3205400000	3205409999	North
3205410000	3205419999	North
3205420000	3205429999	North
3205430000	3205439999	North
3205440000	3205449999	North
3205450000	3205459999	North
3205460000	3205469999	North
3205470000	3205479999	North
3205500000	3205599999	North
3205600000	3205609999	North
3205610000	3205619999	North
3205620000	3205629999	North
3205630000	3205639999	North
3205640000	3205649999	North
3205650000	3205659999	North
3205660000	3205669999	North
3205670000	3205679999	North
3205680000	3205689999	North
3205690000	3205699999	North
3205700000	3205709999	North
3205710000	3205719999	North
3205720000	3205729999	North
3205730000	3205739999	North
3205740000	3205749999	North
3205750000	3205759999	North
3205760000	3205769999	North
3205770000	3205779999	North
3205780000	3205789999	North
3205790000	3205799999	North
3205800000	3205809999	North
3205810000	3205819999	North
3205960000	3205969999	North
3205970000	3205979999	North
3205980000	3205989999	North
3205990000	3205999999	North
3207160000	3207169999	North
3207170000	3207179999	North
3207180000	3207189999	North
3207190000	3207199999	North
3207200000	3207209999	North
3207210000	3207219999	North
3207220000	3207229999	North
3207230000	3207239999	North
3207240000	3207249999	North
3207250000	3207259999	North
3207260000	3207269999	North
3207270000	3207279999	North
3208500000	3208599999	North
3208900000	3208999999	North
3209000000	3209099999	North
3209100000	3209109999	North
3209110000	3209119999	North
3209120000	3209129999	North
3209130000	3209139999	North
3209140000	3209149999	North
3209150000	3209159999	North
3209160000	3209169999	North
3209170000	3209179999	North
3209180000	3209189999	North
3209300000	3209309999	North
3209310000	3209319999	North
3209320000	3209329999	North
3209330000	3209339999	North
3209340000	3209349999	North
3209350000	3209359999	North
3209360000	3209369999	North
3209370000	3209379999	North
3209380000	3209389999	North
3209390000	3209399999	North
3209500000	3209599999	North
3209600000	3209609999	North
3209610000	3209619999	North
3209620000	3209629999	North
3209630000	3209639999	North
3209640000	3209649999	North
3209650000	3209659999	North
3209660000	3209669999	North
3209670000	3209679999	North
3005000000	3005999999	North
3003950000	3003959999	North
3003160000	3003169999	North
3007550000	3007559999	North
3007560000	3007569999	North
3007740000	3007749999	North
3007750000	3007759999	North
3008110000	3008119999	North
3008150000	3008159999	North
3008300000	3008309999	North
3008320000	3008329999	North
3008330000	3008339999	North
3008340000	3008349999	North
3008350000	3008359999	North
3008360000	3008369999	North
3008500000	3008509999	North
3008510000	3008519999	North
3008520000	3008529999	North
3008540000	3008549999	North
3008550000	3008559999	North
3008560000	3008569999	North
3008580000	3008589999	North
3008590000	3008599999	North
3009000000	3009099999	North
3009100000	3009199999	North
3009300000	3009309999	North
3009320000	3009329999	North
3009330000	3009339999	North
3009340000	3009349999	North
3009350000	3009359999	North
3009360000	3009369999	North
3009390000	3009399999	North
3009500000	3009599999	North
3009700000	3009799999	North
3009800000	3009899999	North
3013000000	3013009999	North
3013010000	3013019999	North
3013020000	3013029999	North
3013030000	3013039999	North
3013040000	3013049999	North
3013920000	3013929999	North
3015000000	3015999999	North
3016860000	3016869999	North
3016870000	3016879999	North
3018000000	3018099999	North
3018100000	3018199999	North
3018300000	3018309999	North
3018320000	3018329999	North
3018330000	3018339999	North
3018340000	3018349999	North
3018350000	3018359999	North
3018360000	3018369999	North
3018390000	3018399999	North
3018500000	3018599999	North
3018700000	3018709999	North
3018750000	3018759999	North
3018760000	3018769999	North
3018790000	3018799999	North
3018800000	3018899999	North
3018900000	3018999999	North
3023160000	3023169999	North
3023500000	3023509999	North
3023510000	3023519999	North
3023520000	3023529999	North
3025000000	3025999999	North
3026860000	3026869999	North
3027740000	3027749999	North
3027750000	3027759999	North
3028000000	3028099999	North
3028100000	3028109999	North
3028110000	3028119999	North
3028120000	3028129999	North
3028160000	3028169999	North
3028170000	3028179999	North
3028180000	3028189999	North
3028190000	3028199999	North
3028200000	3028209999	North
3028300000	3028309999	North
3028320000	3028329999	North
3028330000	3028339999	North
3028340000	3028349999	North
3028350000	3028359999	North
3028360000	3028369999	North
3028390000	3028399999	North
3028500000	3028599999	North
3028750000	3028759999	North
3028780000	3028789999	North
3028790000	3028799999	North
3028800000	3028899999	North
3028900000	3028999999	North
3029110000	3029119999	North
3035000000	3035999999	North
3036840000	3036849999	North
3036850000	3036859999	North
3036860000	3036869999	North
3036870000	3036879999	North
3036880000	3036889999	North
3038000000	3038099999	North
3038200000	3038299999	North
3038300000	3038399999	North
3038400000	3038409999	North
3038410000	3038419999	North
3038420000	3038429999	North
3038430000	3038439999	North
3038440000	3038449999	North
3038470000	3038479999	North
3038480000	3038489999	North
3038510000	3038519999	North
3038520000	3038529999	North
3038530000	3038539999	North
3038540000	3038549999	North
3038550000	3038559999	North
3038560000	3038569999	North
3038570000	3038579999	North
3038580000	3038589999	North
3038590000	3038599999	North
3038600000	3038609999	North
3038610000	3038619999	North
3038620000	3038629999	North
3038630000	3038639999	North
3038640000	3038649999	North
3038730000	3038739999	North
3038740000	3038749999	North
3038750000	3038759999	North
3038760000	3038769999	North
3038770000	3038779999	North
3038780000	3038789999	North
3038790000	3038799999	North
3038800000	3038809999	North
3038830000	3038839999	North
3038840000	3038849999	North
3038850000	3038859999	North
3038860000	3038869999	North
3038870000	3038879999	North
3038880000	3038889999	North
3038890000	3038899999	North
3038900000	3038909999	North
3038910000	3038919999	North
3038930000	3038939999	North
3038950000	3038959999	North
3038970000	3038979999	North
3038980000	3038989999	North
3038990000	3038999999	North
3039160000	3039169999	North
3039330000	3039339999	North
3039880000	3039889999	North
3045000000	3045099999	North
3045100000	3045109999	North
3045110000	3045119999	North
3045120000	3045129999	North
3045130000	3045139999	North
3045140000	3045149999	North
3045150000	3045159999	North
3045160000	3045169999	North
3045170000	3045179999	North
3045180000	3045189999	North
3045190000	3045199999	North
3045200000	3045209999	North
3045210000	3045219999	North
3045220000	3045229999	North
3045230000	3045239999	North
3045240000	3045249999	North
3045250000	3045259999	North
3045260000	3045269999	North
3045270000	3045279999	North
3045280000	3045289999	North
3045290000	3045299999	North
3045300000	3045309999	North
3045310000	3045319999	North
3045320000	3045329999	North
3045330000	3045339999	North
3045340000	3045349999	North
3045350000	3045359999	North
3045360000	3045369999	North
3045370000	3045379999	North
3045380000	3045389999	North
3045390000	3045399999	North
3045400000	3045499999	North
3045500000	3045599999	North
3045600000	3045609999	North
3045610000	3045619999	North
3045620000	3045629999	North
3045630000	3045639999	North
3045640000	3045649999	North
3045650000	3045659999	North
3045660000	3045669999	North
3045670000	3045679999	North
3045700000	3045709999	North
3045710000	3045719999	North
3045720000	3045729999	North
3045730000	3045739999	North
3045740000	3045749999	North
3045770000	3045779999	North
3045930000	3045939999	North
3045940000	3045949999	North
3045980000	3045989999	North
3045990000	3045999999	North
3049000000	3049009999	North
3049010000	3049019999	North
3049020000	3049029999	North
3049030000	3049039999	North
3049040000	3049049999	North
3049050000	3049059999	North
3049060000	3049069999	North
3049070000	3049079999	North
3049080000	3049089999	North
3049090000	3049099999	North
3421500000	3421509999	North
3421510000	3421519999	North
3421520000	3421529999	North
3421530000	3421539999	North
3421540000	3421549999	North
3421550000	3421559999	North
3421560000	3421569999	North
3425670000	3425679999	North
3425680000	3425689999	North
3425690000	3425699999	North
3420960000	3420969999	North
3421960000	3421969999	North
3420910000	3420919999	North
3421910000	3421919999	North
3420900000	3420909999	North
3420980000	3420989999	North
3420990000	3420999999	North
3421900000	3421909999	North
3421980000	3421989999	North
3421990000	3421999999	North
3438830000	3438839999	North
3438840000	3438849999	North
3438850000	3438859999	North
3438870000	3438879999	North
3430890000	3430899999	North
3430940000	3430949999	North
3430950000	3430959999	North
3431890000	3431899999	North
3431940000	3431949999	North
3431950000	3431959999	North
3430930000	3430939999	North
3431930000	3431939999	North
3430590000	3430599999	North
3431590000	3431599999	North
3430920000	3430929999	North
3430970000	3430979999	North
3431920000	3431929999	North
3431970000	3431979999	North
3430500000	3430509999	North
3430510000	3430519999	North
3430520000	3430529999	North
3430530000	3430539999	North
3430540000	3430549999	North
3430550000	3430559999	North
3430560000	3430569999	North
3431500000	3431509999	North
3431510000	3431519999	North
3431520000	3431529999	North
3431530000	3431539999	North
3431540000	3431549999	North
3431550000	3431559999	North
3431560000	3431569999	North
3430960000	3430969999	North
3431960000	3431969999	North
3430910000	3430919999	North
3431910000	3431919999	North
3430900000	3430909999	North
3430980000	3430989999	North
3430990000	3430999999	North
3431900000	3431909999	North
3431980000	3431989999	North
3431990000	3431999999	North
3440940000	3440949999	North
3440950000	3440959999	North
3441890000	3441899999	North
3441940000	3441949999	North
3441950000	3441959999	North
3440930000	3440939999	North
3441930000	3441939999	North
3440590000	3440599999	North
3441590000	3441599999	North
3440920000	3440929999	North
3440970000	3440979999	North
3441920000	3441929999	North
3441970000	3441979999	North
3440500000	3440509999	North
3440510000	3440519999	North
3440520000	3440529999	North
3440530000	3440539999	North
3440540000	3440549999	North
3440550000	3440559999	North
3440560000	3440569999	North
3441500000	3441509999	North
3441510000	3441519999	North
3441520000	3441529999	North
3441530000	3441539999	North
3441540000	3441549999	North
3441550000	3441559999	North
3441560000	3441569999	North
3440960000	3440969999	North
3441960000	3441969999	North
3440910000	3440919999	North
3441910000	3441919999	North
3440900000	3440909999	North
3440980000	3440989999	North
3440990000	3440999999	North
3441900000	3441909999	North
3441980000	3441989999	North
3441990000	3441999999	North
3470890000	3470899999	North
3470940000	3470949999	North
3470950000	3470959999	North
3471890000	3471899999	North
3471940000	3471949999	North
3471950000	3471959999	North
3470930000	3470939999	North
3471930000	3471939999	North
3470590000	3470599999	North
3471590000	3471599999	North
3470920000	3470929999	North
3470970000	3470979999	North
3471920000	3471929999	North
3471970000	3471979999	North
3470500000	3470509999	North
3470510000	3470519999	North
3470520000	3470529999	North
3470530000	3470539999	North
3470540000	3470549999	North
3470550000	3470559999	North
3470560000	3470569999	North
3471500000	3471509999	North
3471510000	3471519999	North
3471520000	3471529999	North
3471530000	3471539999	North
3471540000	3471549999	North
3471550000	3471559999	North
3471560000	3471569999	North
3475570000	3475579999	North
3475580000	3475589999	North
3475590000	3475599999	North
3470960000	3470969999	North
